date,cpi,fed_rate,unemployment,oil,gold,dxy,gdp,us10y,vix,gpr,indpro,neworder,cpi_yoy,fed_6m,unemp_6m,oil_yoy,gold_yoy,dxy_yoy,us10y_6m,vix_ratio,gpr_ratio,indpro_yoy,neworder_yoy,cluster,cluster_name,ym,cluster_new,cluster_name_new
2011-11-30,227.169,0.08,8.6,100.36000061035156,1745.5,78.38999938964844,3.33900335400304,2.068000078201294,31.941904703776043,83.15767669677734,95.8485,64660.0,3.451432214581729,-0.0099999999999999,-0.4000000000000003,19.319938036001027,26.028880866425983,-3.460588256407049,-0.9819998741149902,1.3645297991696397,0.9129785215535916,3.317419578768788,7.044118864332427,1.0,Growth Risk-On,2011-11,3,Inflation Shock
2011-12-31,227.223,0.07,8.5,98.83000183105467,1565.800048828125,80.16999816894531,3.33900335400304,1.871000051498413,25.047619047619047,85.34132385253906,96.3571,68881.0,3.062066838419386,-0.0199999999999999,-0.5999999999999996,8.152773912846722,10.18225851298926,1.442489443574524,-1.286999940872192,1.0422654850903783,0.947232993369906,2.859134467066693,11.207801223784683,1.0,Growth Risk-On,2011-12,3,Inflation Shock
2012-01-31,227.842,0.08,8.3,98.4800033569336,1737.800048828125,79.27999877929688,2.73120979279709,1.7990000247955322,20.227999877929687,79.63497161865234,96.9318,67784.0,3.0087663379855023,0.0099999999999999,-0.6999999999999993,6.822866632989988,30.28939760160856,1.980963413744896,-1.00600004196167,0.8332987412425947,0.88372181199131,3.691001632410296,11.188753834292942,1.0,Growth Risk-On,2012-01,3,Inflation Shock
2012-02-29,228.329,0.1,8.3,107.06999969482422,1709.9000244140625,78.7300033569336,2.73120979279709,1.976999998092652,18.420499992370605,92.4458236694336,97.2435,69850.0,2.898178442347388,0.0,-0.6999999999999993,10.415590746599612,21.32973569651795,2.393034181156306,-0.2409999370574944,0.7562666655725421,1.0235844164445211,4.439148449901298,18.23352178475912,1.0,Growth Risk-On,2012-02,3,Inflation Shock
2012-03-31,228.807,0.13,8.2,103.0199966430664,1669.300048828125,78.93000030517578,2.73120979279709,2.2160000801086426,16.16727287119085,88.75997924804688,96.74,69491.0,2.5828752813320977,0.05,-0.8000000000000007,-3.467020741486781,16.012232990814223,4.046928117748139,0.2920000553131106,0.6742694691765672,1.0284443771489051,2.8286925428470555,11.190937164983916,2.0,Disinflation Normal,2012-03,3,Inflation Shock
2012-04-30,229.187,0.14,8.2,104.87000274658205,1663.4000244140625,78.79000091552734,2.73120979279709,1.914999961853028,17.822999906539916,96.01668548583984,97.4359,67718.0,2.2731633741348567,0.07,-0.6000000000000014,-7.952249218226449,6.90231519370581,8.03510295602683,-0.2599999904632561,0.7392659953403579,1.1071822668303082,3.9040297563633697,9.99967512426496,2.0,Disinflation Normal,2012-04,2,Growth Risk-On
2012-05-31,228.713,0.16,8.2,86.52999877929688,1562.5999755859375,83.04000091552734,2.73120979279709,1.5809999704360962,21.001818136735395,78.17115783691406,97.6609,69334.0,1.7379429374660749,0.08,-0.4000000000000003,-15.744886708316583,1.738391219966351,11.254021428949624,-0.4870001077651977,0.858973069787223,0.9255714746635154,4.0185114178595605,8.825791464582245,2.0,Disinflation Normal,2012-05,2,Growth Risk-On
2012-06-30,228.524,0.16,8.2,84.95999908447266,1603.5,81.6500015258789,2.73120979279709,1.659000039100647,21.130952290126256,77.82243347167969,97.6663,67543.0,1.653870448297634,0.09,-0.3000000000000007,-10.962061711584592,6.736334146485334,9.89232593840008,-0.2120000123977661,0.8584678114892649,0.9274542203412168,3.7105509068513065,5.948141989929567,2.0,Disinflation Normal,2012-06,2,Growth Risk-On
2012-07-31,228.59,0.16,8.2,88.05999755859375,1610.5,82.63999938964844,2.73120979279709,1.4919999837875366,17.565238180614653,82.80802154541016,97.8713,64800.0,1.4175114798464783,0.08,-0.1000000000000014,-7.98328070353066,-1.0931676161856974,11.826789828561624,-0.3070000410079956,0.7176454362313446,0.9830789800592706,3.418677881567289,0.0679473716721279,2.0,Disinflation Normal,2012-07,2,Growth Risk-On
2012-08-31,229.918,0.13,8.1,96.47000122070312,1684.5999755859375,81.25,2.73120979279709,1.562000036239624,15.689565119536027,74.87835693359375,97.4525,63535.0,1.6859349154821237,0.03,-0.200000000000001,8.625159185547293,-7.869840000769068,9.60475247589969,-0.414999961853028,0.6861953092367277,0.8996857502618251,2.285596731143258,-1.441114420451728,2.0,Disinflation Normal,2012-08,2,Growth Risk-On
2012-09-30,231.015,0.14,7.8,92.19000244140624,1771.0999755859375,79.94000244140625,2.73120979279709,1.6369999647140503,15.28473683407432,69.28050994873047,97.381,63822.0,1.9497168982819613,0.01,-0.3999999999999994,16.401522719316674,9.300169643379764,1.7695726742779971,-0.5790001153945923,0.7245964217546679,0.8443206359265335,2.2951570495009843,-2.6821792897333108,2.0,Disinflation Normal,2012-09,2,Growth Risk-On
2012-10-31,231.638,0.16,7.8,86.23999786376953,1717.5,79.91999816894531,2.73120979279709,1.6859999895095823,16.276190576099214,81.66366577148438,97.7193,66104.0,2.1556780595369363,0.0199999999999999,-0.3999999999999994,-7.457886463740104,-0.3885831899787084,4.9231982278409525,-0.2289999723434457,0.8255851332291547,0.9898820070213692,1.9430024786973863,-1.9621219986059035,2.0,Disinflation Normal,2012-10,2,Growth Risk-On
